Merilec;Meril;Kandidat;word;subject;gender;stressed;vowelNoIpa;vowel;f0;f1;f2;f3;f4;f1Bark;f2Bark
B;G-Polanec;Nataša Pirc Musar;dvá;f1;f;TRUE;a;a;217.489651210674;789.250308743448;1417.26868782387;2454.94293199061;3659.41358212257;7.1665712107469;10.720799694306
B;G-Polanec;Nataša Pirc Musar;dní;f1;f;TRUE;i;i;225.617523393099;348.672052612162;1830.97077401761;2588.02298924962;3643.37140205807;3.51903663989666;12.418748322686
B;G-Polanec;Nataša Pirc Musar;nazáj;f1;f;TRUE;a;a;192.996509234621;811.668282380816;1495.89472995178;2482.05489246995;3752.91545564216;7.32116559184258;11.07479147771
B;G-Polanec;Nataša Pirc Musar;Ukrajínski (pri njej na U);f1;f;TRUE;u;u;192.281790370954;528.155253282377;780.653116638634;2466.8744142315;3799.47862637401;5.16089984309494;7.10661403554465
B;G-Polanec;Nataša Pirc Musar;národ ;f1;f;TRUE;a;a;171.548660552203;884.115183183478;1395.13707880833;2347.50886543685;3758.41702754411;7.80409567984431;10.61816599271
B;G-Polanec;Nataša Pirc Musar;nagrádo;f1;f;TRUE;a;a;158.175360450392;735.178822583943;1584.35299386684;2439.1591067325;3887.21961023382;6.78311186787185;11.4542757871666
B;G-Polanec;Nataša Pirc Musar;Saháro;f1;f;TRUE;a;a;159.439239543783;804.515208942097;1300.6488557406;2440.77582157757;3904.97042373926;7.27211035988169;10.164311888572
B;G-Polanec;Nataša Pirc Musar;Brúslju;f1;f;TRUE;u;u;153.210144864128;460.332503154372;987.685088821581;2524.93227071866;3695.77555419662;4.5690987368406;8.45326531952999
B;G-Polanec;Nataša Pirc Musar;želéla;f1;f;TRUE;e;e;181.636181973422;448.223577153726;1971.36490414012;2553.79239531259;3960.17534398339;4.45993291880902;12.9137515643328
B;G-Polanec;Nataša Pirc Musar;drúgo;f1;f;TRUE;u;u;204.99213425673;462.364299079113;862.045675936034;2278.19333822508;3614.94344595664;4.5873090946822;7.65960684049854
B;G-Polanec;Nataša Pirc Musar;léto;f1;f;TRUE;e;e;174.213258120298;431.053413758693;1966.53065404833;2453.37037353742;3853.61646350579;4.30324293651135;12.8972953607729
B;G-Polanec;Nataša Pirc Musar;dobíl;f1;f;TRUE;i;i;169.866304762469;348.247337400731;1863.70791874406;2241.20382170698;3581.68351725921;3.51484864530473;12.5374231304624
B;G-Polanec;Nataša Pirc Musar;rúski;f1;f;TRUE;u;u;198.166604046764;364.614521939563;1037.5592558996;2471.49566619816;3774.22870635518;3.67513390110097;8.74987114714104
B;G-Polanec;Nataša Pirc Musar;národ;f1;f;TRUE;a;a;137.777121627837;873.38415365759;1484.66381609493;2486.30829578964;3821.42577543941;7.73412088503185;11.025216716222
B;G-Polanec;Nataša Pirc Musar;upòr;f1;f;TRUE;O;ɔ;190.871267218108;721.071536840838;1118.64833786349;2463.72616985439;3838.28363716752;6.68052297078282;9.21160041901154
B;G-Polanec;Nataša Pirc Musar;próti;f1;f;TRUE;o;o;172.490192434799;490.647149531965;1150.66791008841;2638.13486696233;3370.00865317297;4.83766383584199;9.38729350774493
B;G-Polanec;Nataša Pirc Musar;počnè;f1;f;TRUE;E;ɛ;154.396749156281;619.837970298287;1864.22540395832;2660.69139521636;3503.73560975863;5.91143398733513;12.5392827437395
B;G-Polanec;Nataša Pirc Musar;gospód;f1;f;TRUE;o;o;142.826125064841;503.362671811634;880.108534722282;2552.84136168002;3268.34946826794;4.9483460777804;7.77803102326217
B;G-Polanec;Nataša Pirc Musar;Pútin;f1;f;TRUE;u;u;NA;613.573328681909;1601.18743926288;2652.83672577209;4063.18992923585;5.8618524328145;11.5243599512199
C;K-Meglič;Nataša Pirc Musar;samo;f1;f;TRUE;o;o;196.987835459014;604.667131646427;1618.84948035305;2632.97494413641;3647.96223842742;5.79094730712041;11.5971807620095
C;K-Meglič;Nataša Pirc Musar;kratko;f1;f;TRUE;a;a;149.095517531532;739.747276525291;1516.07811639294;2421.98287106071;3424.28040309055;6.81610408021918;11.1630785038491
C;K-Meglič;Nataša Pirc Musar;izjava;f1;f;TRUE;a;a;179.300263523171;761.995431159736;1446.99314530931;2489.22219319335;3763.05649613697;6.97519169706632;10.8565466031692
C;K-Meglič;Nataša Pirc Musar;zagotovo;f1;f;TRUE;O;ɔ;186.237873151263;657.980876056042;1081.80737404564;2609.54399183424;3658.55735602475;6.20819562564477;9.00487585888416
C;K-Meglič;Nataša Pirc Musar;šla;f1;f;TRUE;a;a;155.745898194801;718.465965600195;1422.33025209286;2601.71866617116;3762.21864207853;6.66145689552376;10.7440836099652
C;K-Meglič;Nataša Pirc Musar;samo;f1;f;TRUE;o;o;173.303380485358;607.68796812767;1884.32698726116;3106.74059690102;3820.59583832051;5.81505229129646;12.6111315155746
C;K-Meglič;Nataša Pirc Musar;smer;f1;f;TRUE;e;e;155.837475856378;485.510007536052;1832.5705657293;2469.8383290573;3682.70585203642;4.79262115547677;12.4245953109391
C;K-Meglič;Nataša Pirc Musar;rekli;f1;f;TRUE;E;ɛ;137.463955696637;597.990735088797;1924.17417697337;2541.48335969355;3523.45862539951;5.73747055327943;12.7513584906879
C;K-Meglič;Nataša Pirc Musar;seveda;f1;f;TRUE;e;e;163.022023723903;482.975803756952;1873.32973018755;2580.3618119981;3779.42402140293;4.7703313740606;12.5719175498558
C;K-Meglič;Nataša Pirc Musar;prav;f1;f;TRUE;a;a;167.426712099003;709.670027462753;1209.89320250592;2365.1523141079;3722.44473201645;6.59681838600065;9.70291154842089
C;K-Meglič;Nataša Pirc Musar;upozarja;f1;f;TRUE;a;a;153.837616185055;782.022880663781;1418.162465522;2595.79535014876;3551.9608646931;7.11619200607129;10.7249162714025
C;K-Meglič;Nataša Pirc Musar;bilo;f1;f;TRUE;o;o;172.2588523491;499.99410026055;932.760187839913;2692.20621853721;3663.2508384541;4.91913576279129;8.11478871809335
C;K-Meglič;Nataša Pirc Musar;zadnji;f1;f;TRUE;a;a;164.047021709603;746.557887280501;1465.81122145993;2766.81154397416;3865.14953931866;6.86508179450067;10.9412680608809
C;K-Meglič;Nataša Pirc Musar;dve;f1;f;TRUE;e;e;176.284226024181;421.547668584615;1930.23156913724;2541.24616650796;3679.37078598888;4.21552457791881;12.7724236343972
C;K-Meglič;Nataša Pirc Musar;leti;f1;f;TRUE;e;e;191.979609924589;436.285553247845;2077.5144405252;2567.37775571826;3741.64154944258;4.35122780973296;13.2651610999651
C;K-Meglič;Nataša Pirc Musar;vladavine;f1;f;TRUE;i;i;182.802152172073;418.9207482218;1986.74500079912;2692.97785846351;3744.65126485391;4.19115990758483;12.9658385861361
C;K-Meglič;Nataša Pirc Musar;gospoda;f1;f;TRUE;o;o;176.512792446657;530.416605079969;1080.34389043579;2689.36407086026;3753.47601657341;5.18007643989642;8.99656039788708
C;K-Meglič;Nataša Pirc Musar;janeza;f1;f;TRUE;a;a;169.802775406891;886.157018973662;1508.67618789;2689.96363752476;3560.04698705418;7.81735031142136;11.1308199804131
C;K-Meglič;Nataša Pirc Musar;janše;f1;f;TRUE;a;a;176.565999192702;884.045825755216;1616.99428107489;2865.44878079609;3756.29992770719;7.80364511002689;11.5895655539574
C;K-Meglič;Nataša Pirc Musar;ampak;f1;f;TRUE;a;a;163.585610690302;789.332417463054;1289.46246238581;2679.92272904042;3600.99212798381;7.16714203265086;10.1088330429216
C;K-Meglič;Nataša Pirc Musar;predsednik;f1;f;TRUE;e;e;211.607500342889;416.982857045434;1898.31485002352;2589.70516821806;3795.34715856752;4.17315146121157;12.6606863766756
C;K-Meglič;Nataša Pirc Musar;vlade;f1;f;TRUE;a;a;178.375791768156;841.149775116974;1478.93616022939;2625.74107760695;3758.90064060415;7.52070320452406;10.9998093969576
C;K-Meglič;Nataša Pirc Musar;govor;f1;f;TRUE;O;ɔ;157.304124809967;647.778424323411;1084.34508910815;2456.77065859632;3717.05872408316;6.12966839595143;9.01927611294751
C;K-Meglič;Nataša Pirc Musar;zaključil;f1;f;TRUE;u;u;162.7372267163;584.513394190303;1719.71506816736;2806.74526202637;3517.99301117475;5.62866441655288;11.999655183473
C;K-Meglič;Nataša Pirc Musar;takole;f1;f;TRUE;o;o;183.445761979204;573.397187082656;1597.85097895429;2930.43304732406;3749.52041630042;5.53804912552563;11.5105224949459
C;K-Meglič;Nataša Pirc Musar;gospod;f1;f;TRUE;o;o;169.743038776805;498.762720019831;1307.41316023479;2678.74723204661;3665.67699819293;4.90843796510133;10.1976751077834
C;K-Meglič;Nataša Pirc Musar;milan;f1;f;TRUE;i;i;165.207505634151;357.342200494718;1999.64419155281;2521.94245831409;3599.95719947691;3.60419493815722;13.0092116518699
C;K-Meglič;Nataša Pirc Musar;brglez;f1;f;TRUE;@;ə;165.433103451033;588.025288617611;1350.11607829789;2496.22117718244;3653.61194964781;5.65712775664451;10.405148859728
C;K-Meglič;Nataša Pirc Musar;edini;f1;f;TRUE;i;i;197.19128045913;356.301509075927;2067.90071316361;2704.61550209361;3666.34967742554;3.59400692262921;13.2340974959316
C;K-Meglič;Nataša Pirc Musar;pravi;f1;f;TRUE;a;a;156.309112139959;799.861985628122;1494.05533074137;2527.95781496667;3757.39626133748;7.24006239672866;11.0666941990413
C;K-Meglič;Nataša Pirc Musar;kandidat;f1;f;TRUE;a;a;160.707571200404;763.464087148247;1480.27390526629;2582.04169175747;3860.78941911957;6.98560201327169;11.005751074773
C;K-Meglič;Nataša Pirc Musar;tukaj;f1;f;TRUE;u;u;199.804301161378;503.889115481387;1503.02097975867;2772.46818851521;3792.58372105932;4.95290387792739;11.1060809544209
C;K-Meglič;Nataša Pirc Musar;imate;f1;f;TRUE;a;a;158.927887237379;767.461653595673;1437.57780874208;2754.22163116029;3814.77657204108;7.01388128822074;10.8138052700976
C;K-Meglič;Nataša Pirc Musar;zagotovo;f1;f;TRUE;O;ɔ;203.253503574638;676.841895859526;1032.69322127519;2725.93116214409;3766.0509704845;6.35176688048217;8.72136765290984
C;K-Meglič;Nataša Pirc Musar;najmanj;f1;f;TRUE;a;a;203.580490850082;843.419050803533;1631.79423595157;2741.27195721497;3710.51585329361;7.53588823942019;11.6500973530076
C;K-Meglič;Nataša Pirc Musar;tri;f1;f;TRUE;i;i;199.114167031924;320.848681170778;2062.19539303192;2465.62597753405;3630.0939810435;3.24138264945007;13.2155924152681
C;K-Meglič;Nataša Pirc Musar;štiri;f1;f;TRUE;i;i;205.999542523546;294.171247246038;2005.46939653202;2767.87330214442;3516.35052938765;2.96872759148252;13.0287062071504
C;K-Meglič;Nataša Pirc Musar;vseh;f1;f;TRUE;@;ə;224.519629705764;482.628459093585;1538.36437871046;2711.94603761284;3586.00009664954;4.76727267367569;11.2593805585884
C;K-Meglič;Nataša Pirc Musar;šest;f1;f;TRUE;e;e;233.097952570686;484.019869611566;2048.39195901298;2640.0648182444;3737.90705238575;4.77952013346294;13.1706033797804
C;K-Meglič;Nataša Pirc Musar;enakovredno;f1;f;TRUE;e;e;195.22516780352;466.394752864108;1970.77546593068;2500.4481297698;3732.15180021241;4.62334255051739;12.911747232716
C;K-Meglič;Nataša Pirc Musar;demokratičnimi;f1;f;TRUE;a;a;168.476509149734;806.994173948854;1512.10409680724;2466.36454663615;3765.23578715455;7.28913963074672;11.145776331902
C;K-Meglič;Nataša Pirc Musar;vrednotami;f1;f;TRUE;O;ɔ;159.841517102277;720.268809064781;1151.5190961686;2815.54529966126;3785.00103507341;6.67465302051726;9.39191467064913
C;K-Meglič;Nataša Pirc Musar;kandidiramo;f1;f;TRUE;i;i;145.001943124053;393.037367255083;1980.20038629897;2515.97874256028;3627.79168902353;3.94818294887557;12.9437239611669
C;K-Meglič;Nataša Pirc Musar;volitvah;f1;f;TRUE;i;i;99.0963563444528;342.593303349164;2018.72755943693;2528.85717719458;3681.27962264195;3.45894865603554;13.0728629907406
C;K-Meglič;Nataša Pirc Musar;vprašajmo;f1;f;TRUE;a;a;239.769917819501;750.290269365644;1408.85973292944;2330.63104111486;3494.49442868788;6.89181837460568;10.6819626325295
C;K-Meglič;Nataša Pirc Musar;kakšno;f1;f;TRUE;a;a;178.848850704351;772.228047200907;1489.9219998535;2366.62782699507;3720.76029745167;7.0474911858717;11.0484672284674
C;K-Meglič;Nataša Pirc Musar;slovenijo;f1;f;TRUE;e;e;163.260969395121;451.055899624588;2032.03482861237;2662.00435289407;3722.40007994257;4.48556545031499;13.116888390008
C;K-Meglič;Nataša Pirc Musar;želimo;f1;f;TRUE;i;i;137.315044199102;288.375240561857;2070.62578768943;2431.38296763691;3637.06888859929;2.90863429021366;13.2429177284346
C;K-Meglič;Nataša Pirc Musar;želim;f1;f;TRUE;i;i;271.598513858713;314.894354978086;1968.27217014626;2437.43215562674;3591.36151589326;3.18108119306218;12.903228298857
C;K-Meglič;Nataša Pirc Musar;državo;f1;f;TRUE;a;a;206.324023586846;784.798993882764;1303.98404603784;2604.50591709378;3528.20204144712;7.1355744456658;10.1807791524632
C;K-Meglič;Nataša Pirc Musar;počutili;f1;f;TRUE;i;i;184.984017001914;486.722706692494;2053.0952953102;2763.59325747573;3720.80850449847;4.80327120835266;13.1859675554158
C;K-Meglič;Nataša Pirc Musar;omejene;f1;f;TRUE;E;ɛ;141.835556918713;642.126155868667;1978.85832541296;2682.76248825461;3697.94085782447;6.0858983875599;12.9391799809172
C;K-Meglič;Nataša Pirc Musar;kakršenkoli;f1;f;TRUE;o;o;171.168590750891;514.427733179157;1059.56770179909;2561.28955988817;3591.50917901618;5.04373623872758;8.87764138797365
C;K-Meglič;Nataša Pirc Musar;način;f1;f;TRUE;i;i;142.104210230889;390.572941656459;2138.23061315719;2700.32781627972;3757.22698533988;3.92476946502691;13.4579787522698
C;K-Meglič;Nataša Pirc Musar;želim;f1;f;TRUE;i;i;290.287769312999;311.58281080576;2014.4066951295;2553.33093868479;3591.25429329121;3.14740727653214;13.0585045590842
C;K-Meglič;Nataša Pirc Musar;predsednica;f1;f;TRUE;e;e;223.560471229691;442.713637597806;1957.54836160893;2491.00266191766;3746.42690513861;4.40989480821517;12.8666110256725
C;K-Meglič;Nataša Pirc Musar;takšna;f1;f;TRUE;a;a;188.86608354033;741.988153580493;1454.93383455271;2418.87002704936;3643.6026379566;6.83224634113682;10.8924105046144
C;K-Meglič;Nataša Pirc Musar;jasno;f1;f;TRUE;a;a;199.582939346357;821.044521847282;1441.64798466414;2510.58813185688;3424.41069526454;7.38508494661;10.8323110454393
C;K-Meglič;Nataša Pirc Musar;branila;f1;f;TRUE;i;i;184.717447507948;368.821019110634;2096.02469793273;2632.77691870034;3625.20510381295;3.71596456370542;13.3245562062819
C;K-Meglič;Nataša Pirc Musar;pravice;f1;f;TRUE;i;i;192.63853421726;350.690827521997;2015.85655012207;2577.32135605392;3705.42544882828;3.53892214825102;13.0633259732707
C;K-Meglič;Nataša Pirc Musar;svoboščino;f1;f;TRUE;O;ɔ;153.010386631847;671.695223450079;1024.4769203929;2420.66443792205;3617.88490573565;6.31279424920962;8.67302852672681
C;K-Meglič;Nataša Pirc Musar;vseh;f1;f;TRUE;@;ə;193.234968133288;597.689685973921;1447.41767725615;2665.76228359804;3579.75044194993;5.73505262496656;10.8584682192779
C;K-Meglič;Nataša Pirc Musar;želim;f1;f;TRUE;i;i;263.206845949419;354.662548155173;2000.8881164549;2501.99668276187;3643.5448556367;3.57794347695245;13.0133793697178
C;K-Meglič;Nataša Pirc Musar;slovenijo;f1;f;TRUE;e;e;236.943951601201;440.932149486817;1951.31613633166;2503.5280712481;3704.18057247822;4.39366722244454;12.8452383575204
C;K-Meglič;Nataša Pirc Musar;kjer;f1;f;TRUE;e;e;199.086151161298;446.26522829671;1856.90947177842;2402.80430850915;3724.50854434292;4.4421745674328;12.5129456885137
C;K-Meglič;Nataša Pirc Musar;bodo;f1;f;TRUE;o;o;178.936240483441;540.792954940043;953.650437202809;2625.74315644813;3516.19157052856;5.26762474670365;8.24502939094943
C;K-Meglič;Nataša Pirc Musar;mladi;f1;f;TRUE;a;a;190.750328908219;847.632659438097;1494.79382272395;2646.25400307487;3629.95537432613;7.56401882512772;11.0699461743947
C;K-Meglič;Nataša Pirc Musar;dobro;f1;f;TRUE;O;ɔ;178.449769632264;683.048160323206;1076.61250761855;2747.46733334832;3764.25486861166;6.39856129266513;8.97532254505195
C;K-Meglič;Nataša Pirc Musar;želeli;f1;f;TRUE;e;e;188.774728695527;428.905661330205;2035.72297052922;2503.49511906408;3805.81901897166;4.28348467057501;13.1290382372429
C;K-Meglič;Nataša Pirc Musar;ostati;f1;f;TRUE;a;a;189.449492009726;733.16473437927;1437.00199115847;2645.16302041136;3783.20706743402;6.76853108418882;10.8111836328716
C;K-Meglič;Nataša Pirc Musar;tu;f1;f;TRUE;u;u;219.77065850377;420.288061254328;1054.67377501778;2574.3934687181;3429.9503986385;4.20384843861744;8.84939094523085
C;K-Meglič;Nataša Pirc Musar;bodo;f1;f;TRUE;o;o;200.020877570845;502.856517224251;994.404844465413;2538.15042729733;3676.94393685222;4.9439620974658;8.49381199721521
C;K-Meglič;Nataša Pirc Musar;starejši;f1;f;TRUE;E;ɛ;216.729706500601;519.814225485431;1827.51924637553;2494.63732139381;3729.07852893895;5.08986427936405;12.4061167054701
C;K-Meglič;Nataša Pirc Musar;preskrbljeni;f1;f;TRUE;E;ɛ;206.737981208573;666.43799013766;2029.73484796783;2665.12223813812;3813.08883146947;6.27282671156999;13.1093001910227
C;K-Meglič;Nataša Pirc Musar;slišani;f1;f;TRUE;i;i;150.478543416133;304.362420745468;2165.26667499676;2583.32332322915;3836.07183810656;3.07364419821964;13.5420113704428
C;K-Meglič;Nataša Pirc Musar;slovenijo;f1;f;TRUE;e;e;291.495140281671;524.335238100367;2017.70376110265;2540.77432534411;3660.55041145802;5.12842625338268;13.0694636815705
C;K-Meglič;Nataša Pirc Musar;delimo;f1;f;TRUE;i;i;173.508314877805;373.338094035286;2015.73576095867;2491.44268314709;3582.00467712427;3.75964594829722;13.0629244297339
C;K-Meglič;Nataša Pirc Musar;preteklost;f1;f;TRUE;E;ɛ;154.603710456599;616.481344132636;1901.49863148133;2557.78174034931;3765.45948444714;5.8848979280733;12.6719154155334
C;K-Meglič;Nataša Pirc Musar;ljudje;f1;f;TRUE;e;e;268.816432546435;522.239089523122;2081.23828577556;2656.3397494268;3757.75018208856;5.11056462135755;13.2771537721598
C;K-Meglič;Nataša Pirc Musar;imajo;f1;f;TRUE;a;a;214.397314149795;875.534687042207;1444.14054331137;2655.47019345897;3501.30268157954;7.74818649754792;10.8436220563078
C;K-Meglič;Nataša Pirc Musar;prepirov;f1;f;TRUE;i;i;188.760687456103;379.174938304765;1872.79536407732;2431.58232739073;3633.22556001319;3.81584003508432;12.5700063769384
C;K-Meglič;Nataša Pirc Musar;dovolj;f1;f;TRUE;O;ɔ;151.986484214262;670.176476619823;1020.38578443362;2597.37367999883;3630.18367333849;6.30126455501889;8.64885967096843
C;K-Meglič;Nataša Pirc Musar;želijo;f1;f;TRUE;i;i;234.140016857209;375.51284611527;1943.76124970217;2564.71541586318;3572.18898356077;3.78061615486122;12.8192382784657
C;K-Meglič;Nataša Pirc Musar;predsednice;f1;f;TRUE;e;e;206.906446931713;399.978001874827;2012.66729400455;2555.1567201448;3781.72259290723;4.01386024858925;13.0527156313081
C;K-Meglič;Nataša Pirc Musar;umeščena;f1;f;TRUE;E;ɛ;173.834065220746;639.196330045828;1876.48192820269;2578.93148927191;3644.54018246229;6.06313550516844;12.5831806265754
C;K-Meglič;Nataša Pirc Musar;strankarske;f1;f;TRUE;a;a;192.726204599413;813.427781298121;1466.3767474953;2282.53458185605;3460.47513703904;7.33319332475831;10.9437997300173
C;K-Meglič;Nataša Pirc Musar;zdrahe;f1;f;TRUE;a;a;96.5830719638188;757.824501184344;1427.34272552037;2441.82681650026;3408.96156749551;6.94556542664864;10.7670731254607
C;K-Meglič;Nataša Pirc Musar;vseeno;f1;f;TRUE;E;ɛ;243.389232305462;547.756026910626;1775.59833997157;2508.2807049269;3877.41957009764;5.32596801438661;12.2132842512185
C;K-Meglič;Nataša Pirc Musar;vseeno;f1;f;TRUE;E;ɛ;258.223194240406;756.42758744947;1865.02807339751;2401.25017583518;3329.69537980869;6.93562275880933;12.542166187626
C;K-Meglič;Nataša Pirc Musar;ideja;f1;f;TRUE;E;ɛ;229.675536364882;632.028330329239;1747.717245427;2579.87889195083;3438.24642096054;6.00722775243532;12.1075061117967
C;K-Meglič;Nataša Pirc Musar;leva;f1;f;TRUE;e;e;228.965539584235;447.062945662672;2004.36088815104;2554.77400090603;3791.5866827226;4.44941177434249;13.0250009011395
C;K-Meglič;Nataša Pirc Musar;desna;f1;f;TRUE;e;e;211.489287516216;436.395584418259;2009.22907324669;2545.22623733208;3811.97501992028;4.35223467541304;13.0412579092045
C;K-Meglič;Nataša Pirc Musar;važno;f1;f;TRUE;a;a;198.486188866982;786.405301299706;1319.9403583917;2505.93058999129;3569.08338539317;7.14677156677041;10.2590989291749
C;K-Meglič;Nataša Pirc Musar;dobra;f1;f;TRUE;O;ɔ;185.681794789088;686.84930745699;1067.11138364675;2494.1610867843;3783.20059434046;6.42711307819557;8.92100875710226
C;K-Meglič;Nataša Pirc Musar;vse;f1;f;TRUE;E;ɛ;105.859314598927;631.23257404132;1792.17229160702;2596.71685835389;3758.87443870799;6.00100207198072;12.2754192088833
C;K-Meglič;Nataša Pirc Musar;želijo;f1;f;TRUE;i;i;253.307276829174;382.519327478955;1879.23585977739;2417.31591472863;3527.06354572386;3.84791187010085;12.5930055252592
C;K-Meglič;Nataša Pirc Musar;predsednice;f1;f;TRUE;e;e;247.6049332003;477.769759520844;1995.27230327616;2526.87786271388;3802.00696362334;4.72439582746793;12.9945430274232
C;K-Meglič;Nataša Pirc Musar;zavzela;f1;f;TRUE;e;e;204.939331687804;435.86336717394;2021.85323444669;2551.25793029572;3842.57796248525;4.34736364019667;13.0832303286784
C;K-Meglič;Nataša Pirc Musar;kakovostno;f1;f;TRUE;O;ɔ;208.705474935114;649.159762354158;1032.49168064324;2384.14725675738;3826.34419482445;6.14033635878699;8.72018510062998
C;K-Meglič;Nataša Pirc Musar;zdravstvo;f1;f;TRUE;a;a;185.636584749855;767.710833989798;1260.64382050516;2375.08285540826;3462.47909527415;7.01564127648417;9.96413182934402
C;K-Meglič;Nataša Pirc Musar;pravno;f1;f;TRUE;a;a;195.089370092992;822.114111099939;1297.58866205675;2322.98008921168;3462.90343283238;7.39234913393803;10.1491727374742
C;K-Meglič;Nataša Pirc Musar;državo;f1;f;TRUE;a;a;170.472000002419;760.772736223914;1295.68787971032;2615.41195935156;3700.89558329632;6.96651626047629;10.1397550067743
C;K-Meglič;Nataša Pirc Musar;socialno;f1;f;TRUE;a;a;189.367665023613;831.616009622922;1460.25331978779;2523.65805770985;3597.59143879145;7.45663753938068;10.9163426662034
C;K-Meglič;Nataša Pirc Musar;državo;f1;f;TRUE;a;a;172.521644686473;759.687695432938;1317.43736249652;2556.57131694414;3723.04243980138;6.95881099427663;10.2468636840178
C;K-Meglič;Nataša Pirc Musar;opozarjala;f1;f;TRUE;a;a;170.179770720358;724.275853207914;1414.80397829021;2642.16664485047;3804.82271632494;6.70391956951756;10.7094363945184
C;K-Meglič;Nataša Pirc Musar;podnebne;f1;f;TRUE;e;e;166.504314460243;473.581318519782;1980.95600806609;2598.7286366035;3772.35172983216;4.68729643998011;12.9462810007397
C;K-Meglič;Nataša Pirc Musar;spremembe;f1;f;TRUE;e;e;146.771136427616;427.963768034523;1969.32945494953;2563.98171435523;3684.55346176485;4.27480850446458;12.9068276553372
C;K-Meglič;Nataša Pirc Musar;vse;f1;f;TRUE;@;ə;273.0149842659;493.6782558156;1595.98614345142;2409.55087575196;3716.35635261705;4.86415223126586;11.5027770637493
C;K-Meglič;Nataša Pirc Musar;te;f1;f;TRUE;e;e;263.443665550615;481.022282094849;1754.38367674093;2385.32019448688;3643.74797083662;4.75311743713194;12.1329423524426
C;K-Meglič;Nataša Pirc Musar;vrednote;f1;f;TRUE;O;ɔ;196.044324165051;732.774120638327;1201.75987352763;2489.53521896909;3651.33088219893;6.76570075103682;9.66026855234527
C;K-Meglič;Nataša Pirc Musar;živim;f1;f;TRUE;i;i;187.703916163833;377.639339547062;2006.19510062735;2467.77550985994;3644.86939823482;3.80108329500411;13.0311308277073
C;K-Meglič;Nataša Pirc Musar;celo;f1;f;TRUE;e;e;186.612315185931;457.68406723359;1914.86952414185;2493.22192990603;3753.34195523693;4.54531567454674;12.7188724129653
C;K-Meglič;Nataša Pirc Musar;svoje;f1;f;TRUE;O;ɔ;143.982992000144;662.277872938206;1240.22986803478;2453.31305829603;3522.74611592187;6.24108629741762;9.86005450643806
C;K-Meglič;Nataša Pirc Musar;življenje;f1;f;TRUE;E;ɛ;135.529204236525;638.609801607703;1874.10262884711;2506.49163490212;3550.91093695018;6.05857238609277;12.5746808975218
C;K-Meglič;Nataša Pirc Musar;zavedam;f1;f;TRUE;e;e;193.968506827289;495.98050678629;1851.33584055289;2510.06614280392;3792.29999195365;4.88422757639888;12.4928129878008
C;K-Meglič;Nataša Pirc Musar;odgovornosti;f1;f;TRUE;o;o;187.335959870891;567.393200094261;839.559106781015;2510.70540380081;3591.43114949151;5.4887752716751;7.510044447813
C;K-Meglič;Nataša Pirc Musar;bom;f1;f;TRUE;o;o;161.487321627581;581.920055286185;1696.98412067502;2642.08450120886;3739.07394051623;5.607595338523;11.9108919410072
C;K-Meglič;Nataša Pirc Musar;tudi;f1;f;TRUE;u;u;174.3723177612;398.884612010447;1260.80555858352;2419.18443163021;3626.28298162429;4.00353945061587;9.96495115765078
C;K-Meglič;Nataša Pirc Musar;predsednica;f1;f;TRUE;e;e;177.092248697871;452.355222352788;2018.6787773525;2551.06434983437;3855.65242151328;4.49730418758563;13.0727010596803
C;K-Meglič;Nataša Pirc Musar;takšna;f1;f;TRUE;a;a;161.216949119596;749.537718477479;1431.31951336263;2487.16681182084;3848.21448208711;6.88643347326159;10.7852641625333
C;K-Meglič;Nataša Pirc Musar;želite;f1;f;TRUE;i;i;196.238159187502;365.176925426358;1963.93328753495;2486.38981251473;3637.67573052409;3.68060146590154;12.8884369561209
C;K-Meglič;Nataša Pirc Musar;takšno;f1;f;TRUE;a;a;182.05349729458;767.408208602495;1425.91563416153;2514.96799951451;3770.90399807499;7.01350375852794;10.7605347570296
C;K-Meglič;Nataša Pirc Musar;Slovenijo;f1;f;TRUE;e;e;189.155954113786;452.443872867756;1971.25623339681;2565.37840778536;3818.94701771056;4.49810464028129;12.9133820844346
C;K-Meglič;Nataša Pirc Musar;pojdite;f1;f;TRUE;i;i;226.323913331071;318.772378906141;1927.43877460268;2539.50722119038;3632.73835943465;3.220391025266;12.7627195882022
C;K-Meglič;Nataša Pirc Musar;nedeljo;f1;f;TRUE;e;e;158.088072398166;474.866410538317;1939.85152094351;2607.79954038401;3759.66050781212;4.69869279868113;12.8057434243838
C;K-Meglič;Nataša Pirc Musar;volitve;f1;f;TRUE;i;i;187.832954178983;351.702397967758;2107.92746215389;2490.40722071993;3697.61640107884;3.54887334364702;13.3624638617875
C;K-Meglič;Nataša Pirc Musar;zaupajte;f1;f;TRUE;u;u;163.730142973958;545.046906075804;1836.70674750399;2800.37662961862;3768.52611189477;5.3033069598219;12.4396895692443
C;K-Meglič;Nataša Pirc Musar;svoj;f1;f;TRUE;o;o;146.396874038145;591.568832968243;1197.76426857208;2303.56709472292;3485.4507830316;5.68576819992298;9.63923915442818
C;K-Meglič;Nataša Pirc Musar;glas;f1;f;TRUE;a;a;127.263864907045;772.540770749196;1461.76850666711;2521.08889842542;3783.27615557442;7.04969223570167;10.9231458184228
